gene_id,WTCMA,WTCMB,WTCMC,WTCM1,WTCM2,WTCM3,WTMA,WTMC,WTM1,WTM2,WTM3,KOCMA,KOCMB,KOCMC,KOCM1,KOCM2,KOCM3,KOMA,KOMB,KOM1,KOM2
VNG_RS08345,2967,5201,3176,375,569,695,3406,2125,785,385,3892,4049,3899,10005,309,475,399,7569,2285,2049,208
VNG_RS08350,7502,9926,10777,1486,2418,2259,7317,5052,3179,1727,11629,10671,8763,20032,1554,2992,1718,16170,5254,9467,745
VNG_RS08355,13995,20481,21135,2941,4956,4940,14240,9932,6579,3458,25238,22679,19592,49054,3304,5750,3239,33493,10762,19882,1593
VNG_RS08360,251,431,478,75,103,122,448,309,227,95,884,516,388,888,71,127,106,1023,354,785,55
VNG_RS08365,3082,5529,2712,583,1083,1175,2246,1283,981,416,4121,3550,3998,9959,461,819,424,5254,1739,2632,204
VNG_RS08370,813,1274,1195,179,268,294,885,828,507,246,1992,1184,1125,3006,180,387,183,3243,796,1939,110
VNG_RS08375,3650,5936,4478,761,1018,1435,3265,2174,1197,705,7782,5042,3812,8897,656,1381,814,7478,2227,4069,451
VNG_RS08380,292,562,397,69,129,146,398,268,251,81,981,387,416,881,89,122,82,830,286,629,46
VNG_RS08385,3902,6127,4666,495,603,746,4523,2910,856,478,4688,5474,4724,12811,405,636,466,10605,3404,2496,307
VNG_RS08390,1921,4641,1825,281,362,712,1947,1193,551,259,2858,2521,3147,8869,183,336,219,4930,1444,1460,140
VNG_RS08395,160,306,181,41,61,89,255,180,158,77,775,284,223,671,44,105,51,795,303,611,45
VNG_RS08400,9522,14189,12572,2014,2605,3444,9921,7856,3659,2126,19795,21596,16882,36637,2861,5240,3676,34282,10432,16558,2077
VNG_RS08405,3927,6560,5152,918,1434,1499,3625,2589,1837,1025,7065,8121,7475,23041,1430,2316,1310,14102,3885,7769,831
VNG_RS08410,3597,4709,4160,611,817,1168,4097,2658,1156,755,6289,6695,5031,12274,760,1571,1049,10532,3855,4441,561
VNG_RS08415,813,1022,1085,194,251,363,1252,895,512,248,2896,1154,879,2070,175,304,186,3099,1050,1894,199
VNG_RS08420,308,367,212,70,60,68,104,81,28,24,291,295,196,611,26,73,33,327,130,200,17
VNG_RS08425,1978,2987,2494,301,570,513,1901,1418,625,425,2200,2658,2536,5998,299,584,382,4720,1302,1974,197
VNG_RS08430,872,2626,1281,189,350,837,1785,1191,1066,481,5518,1429,2011,4508,248,517,244,4465,1555,3405,259
VNG_RS08435,983,5544,1526,249,452,1435,3506,2128,2123,925,10251,1718,3504,6592,290,668,336,7889,2585,6409,363
VNG_RS08440,958,1644,1497,254,359,513,1133,730,603,259,2516,1383,1412,3396,241,479,234,2436,987,1788,141
VNG_RS08445,358,949,507,117,126,390,412,311,236,126,1322,553,816,1651,107,220,100,1053,472,938,65
VNG_RS08450,621,1147,894,120,166,269,1329,765,498,256,2593,830,902,2595,102,223,111,3390,779,1621,97
VNG_RS08455,620,1200,688,130,188,300,760,498,389,200,1784,823,845,2079,117,177,132,1812,550,1210,77
VNG_RS08460,5951,12027,6605,1313,1926,3068,7022,4130,3162,1543,15370,7607,8389,18374,1190,2251,1415,14641,4874,9494,819
VNG_RS08465,71,117,53,34,47,45,65,84,42,34,303,90,89,236,28,56,31,459,150,278,36
VNG_RS08470,40,53,42,12,12,16,34,26,10,5,38,63,47,65,17,12,12,41,22,18,2
VNG_RS08475,822,1014,925,146,117,198,656,355,149,81,868,1104,1045,2493,89,189,114,1117,466,499,49
VNG_RS08485,796,1261,827,38,62,109,711,434,72,58,485,1034,888,2151,33,64,64,1940,691,222,34
VNG_RS08490,2872,4748,3035,757,782,1529,2807,1475,1412,520,7895,3343,2996,5472,593,1048,559,4631,1612,3401,370
VNG_RS08495,6133,8811,6276,1257,1712,1923,6059,3640,2429,1130,11765,7082,6278,13834,964,1400,1041,12185,4123,6517,526
VNG_RS08500,260,491,409,36,84,58,311,323,126,65,455,360,359,601,28,65,43,760,236,247,26
VNG_RS08505,588,1487,741,105,168,175,637,643,228,140,944,985,1169,2818,73,79,79,2355,643,726,59
VNG_RS08510,279,606,514,59,91,150,583,402,292,125,1680,580,479,1008,57,146,74,1779,698,1364,78
VNG_RS08515,56,180,94,7,7,20,118,72,16,10,117,96,122,294,6,10,13,355,80,92,7
VNG_RS08520,471,1235,659,127,203,444,764,580,485,250,2934,718,787,1578,148,209,123,2194,617,1670,129
VNG_RS08525,980,1963,1382,243,364,566,1617,1190,809,395,5418,1433,1137,3084,256,429,216,4280,1776,2970,273
VNG_RS08530,843,1476,702,173,188,237,1059,663,371,234,2421,900,666,2823,123,262,180,3736,1186,1691,121
VNG_RS08535,569,1239,596,41,57,63,740,467,86,44,486,815,527,2171,28,54,31,2180,453,332,25
VNG_RS08540,12677,21505,16412,2728,4200,5468,15019,8910,6414,3410,33074,18371,18467,38458,2868,4940,3046,28617,9937,17462,1523
VNG_RS08545,420,1189,641,95,208,1081,881,473,528,222,1082,963,1347,2272,185,211,145,1831,680,1397,59
VNG_RS08550,1957,3966,2783,554,906,4292,3609,1866,2243,943,6060,3856,4885,7549,745,987,666,7348,2669,6019,382
VNG_RS08555,1100,1698,1031,290,382,1387,1314,799,731,400,2786,1578,1685,2608,334,426,306,2915,975,2088,201
VNG_RS08560,1075,1980,1541,283,364,1774,1804,1283,1042,553,3068,2300,2763,5250,365,476,432,5318,1953,3731,174
VNG_RS08565,99,97,57,20,17,19,103,109,26,17,118,95,57,173,12,18,14,464,182,131,5
VNG_RS08570,96,309,108,30,52,105,136,104,81,40,346,181,268,598,41,30,26,794,171,377,16
VNG_RS08575,441,1065,518,94,158,426,729,489,401,200,1283,701,933,2429,126,125,91,2424,715,1209,53
VNG_RS08580,76,190,84,4,18,105,72,69,50,25,184,95,204,411,19,21,14,407,114,220,10
VNG_RS08585,1531,2617,2113,412,473,828,1593,1059,781,423,4806,2481,2170,4273,413,704,415,3962,1259,2768,203
VNG_RS08590,1432,2914,1575,412,373,699,1157,1002,724,422,3939,2147,2192,5139,340,490,293,3947,1172,2884,134
VNG_RS08595,1069,1584,1041,142,166,203,1002,621,267,133,1099,1353,1216,3304,101,199,156,2047,589,590,64
VNG_RS08605,1321,2977,1677,353,428,823,1709,1126,916,538,5112,1763,2210,5439,329,587,291,4484,1603,3404,215
VNG_RS08610,6133,14453,7631,1656,2335,4357,10326,6253,6092,2560,28904,8495,10553,21981,1626,2953,1620,21061,7044,15289,1188
VNG_RS08620,762,1265,566,199,227,300,331,216,198,102,862,713,949,2322,137,200,153,797,323,522,38
VNG_RS08625,9441,12241,9256,2148,2898,3430,7396,4036,3646,1675,17631,11461,10470,21938,1993,2707,1806,14657,5084,9929,809
VNG_RS08630,287,630,488,68,109,140,214,235,141,64,773,445,538,1147,57,151,55,648,249,462,42
VNG_RS08645,11005,14826,18688,2922,5364,4928,11878,8723,6813,3471,24274,20566,16304,38064,4152,6626,3561,24047,8442,17956,1566
VNG_RS08650,13585,23219,24021,3430,5873,6727,13672,10926,7869,4591,31120,26239,22604,54350,4831,7817,4887,34357,12701,23388,2005
VNG_RS08665,9991,16696,11733,2302,3364,4385,8486,5717,4525,2198,20763,13232,13827,29124,2274,3994,2155,17899,6722,12768,981
VNG_RS08670,11286,18235,14906,2451,3065,4671,10449,6768,4068,2032,20655,16323,16017,30941,2516,4711,2744,22012,8475,12449,1355
VNG_RS08675,76353,109861,75551,19277,32334,28423,79596,42412,41188,27127,99812,136245,83280,172901,24827,76682,24791,282711,92852,193410,26743
VNG_RS08680,2224,3547,3001,310,405,601,2098,1410,462,334,3242,3164,2507,6675,214,608,355,5508,2160,1514,215
VNG_RS08685,274,753,315,59,78,178,325,212,151,76,857,355,532,1123,60,122,51,876,302,471,50
VNG_RS08690,86,259,121,19,39,73,244,176,137,57,757,144,156,397,30,34,26,559,179,496,30
VNG_RS08695,421,894,555,85,160,262,492,323,272,127,1558,549,678,1408,99,173,103,1274,390,820,67
VNG_RS08700,2363,3855,3179,525,660,921,2302,1413,899,529,4988,3158,3077,6708,412,841,477,4939,1711,2689,286
VNG_RS08710,191,316,224,35,53,64,216,115,64,50,311,276,178,655,24,78,39,502,143,278,11
VNG_RS08715,2459,4662,2869,543,876,1019,3131,1751,1199,645,6609,3517,3511,7878,427,903,522,7184,2066,3757,298
VNG_RS08720,2421,4275,3210,656,815,1312,3151,1903,1524,683,8016,3504,3624,7940,618,1185,658,8534,3293,5698,550
VNG_RS08730,1495,2290,1788,215,331,446,1193,782,337,223,2072,1972,1897,4650,232,471,256,2748,856,1197,124
VNG_RS08735,385,793,406,62,78,109,400,262,115,75,672,543,564,1839,55,92,57,1346,328,529,33
VNG_RS08740,1753,5632,2289,480,534,1099,2463,1860,1149,584,6191,3139,4000,8017,483,590,455,6544,2102,4194,235
VNG_RS08745,4221,6650,7413,1026,1424,1825,4527,3882,1871,1101,10169,6573,4871,10782,978,2295,1076,10753,4105,6284,880
VNG_RS08750,516,1227,743,153,288,286,525,415,342,153,1126,802,731,1913,149,309,125,1710,624,1047,96
VNG_RS08755,290,545,445,48,121,134,582,339,243,145,790,484,462,1016,87,111,54,2088,670,1217,61
VNG_RS08760,818,1529,1372,165,242,428,1185,680,472,242,3185,1211,1522,3018,171,390,224,2622,982,1622,125
VNG_RS08765,127,360,168,27,30,50,142,168,87,35,423,233,308,1056,26,40,14,900,269,258,17
VNG_RS08770,2281,5491,2855,452,742,1096,2716,1596,1013,520,5321,3767,4547,10414,464,918,436,6520,2001,3093,276
VNG_RS08775,13466,33844,18414,2965,5127,9072,18905,11131,8343,4764,60329,19865,25544,45871,3120,5271,3336,43130,13627,25726,1817
VNG_RS08780,2417,7377,2907,607,890,1802,2683,1789,1214,734,9921,3474,4370,9856,562,1010,554,7448,2210,4133,322
VNG_RS08785,529,812,650,138,165,186,410,344,187,92,968,815,507,1559,97,210,115,1253,373,556,49
VNG_RS08795,734,1289,788,129,182,269,563,306,207,99,1023,947,874,2250,114,220,123,1370,485,606,62
VNG_RS08800,5351,10531,8097,1488,1768,3318,6916,4683,3482,1616,22208,7406,6220,8291,1204,2143,1329,15020,5791,10853,1280
VNG_RS08805,502,1001,688,160,221,248,652,350,390,149,1302,885,924,1919,163,214,146,1310,401,982,57
VNG_RS08810,1186,2448,2055,317,411,697,4264,2041,2244,887,9695,2052,2550,7418,296,932,363,10803,3731,7305,521
VNG_RS08815,668,1850,1005,170,214,481,958,764,482,347,4117,1092,1363,3282,196,309,182,3937,1179,2415,114
VNG_RS08820,545,1452,556,88,143,289,673,384,245,137,1278,731,1067,2958,89,203,76,1528,499,757,46
VNG_RS08825,62,197,92,18,19,67,89,84,58,22,279,106,149,253,15,28,17,344,73,237,12
VNG_RS08830,2708,5954,2800,632,818,1473,2941,1695,1457,688,6336,3609,4922,10526,543,987,500,7184,2127,4181,360
VNG_RS08835,1164,2412,1140,311,371,747,1287,885,682,381,4287,1439,1796,4007,251,479,265,3195,1000,2371,137
VNG_RS08840,119,220,89,34,28,60,106,87,37,28,343,132,98,356,41,27,19,398,162,171,27
VNG_RS08850,1898,2975,2282,405,536,578,801,819,361,222,1787,2760,2202,6311,311,619,310,2690,887,1158,114
VNG_RS08855,1963,2793,1910,299,417,403,1738,1058,630,229,2524,2856,2604,7373,265,261,218,4571,1320,1382,119
VNG_RS08860,2384,3454,2554,380,509,585,2274,1408,768,324,4028,2936,2771,7568,287,505,288,5114,1613,1768,131
VNG_RS08870,15618,16101,14448,3485,4177,4260,11061,8903,3486,2877,23951,16910,7223,20815,2919,5310,3479,28763,6435,13037,2054
VNG_RS08875,175,412,293,50,90,136,306,211,155,93,1416,260,182,379,33,98,61,869,294,643,69
VNG_RS08880,2666,5374,3625,641,1051,1260,2812,1978,1580,865,7534,3991,4635,10310,626,1034,613,6788,2218,4632,266
VNG_RS08885,442,722,490,129,166,219,317,165,126,71,649,541,565,1365,100,195,78,667,293,469,43
VNG_RS08890,634,922,707,127,176,230,424,273,202,103,889,873,688,1896,99,266,127,1007,372,627,62
VNG_RS08895,3085,6151,4033,714,952,1491,4014,2406,1601,914,9422,4428,4481,10230,649,1194,713,8855,3024,4792,463
VNG_RS08900,1547,2902,2427,382,448,925,3766,2298,1470,684,10681,2834,2606,4288,385,717,428,9275,3367,6001,483
VNG_RS08905,2499,4351,3442,497,778,949,2833,1940,1110,703,5345,3882,3458,7572,470,924,556,7826,1946,4520,270
VNG_RS08910,10999,17881,12989,1987,2913,3479,12494,6982,4506,2317,22286,15608,14939,35206,1820,3405,2093,25934,9034,12172,1278
VNG_RS08920,11019,14538,12482,3023,3359,4949,15669,9348,8602,3201,41220,13900,13650,28970,2553,3632,2570,28036,10622,24471,1843
VNG_RS08930,396,547,562,70,145,135,274,372,146,141,2223,664,493,1207,102,227,73,1464,535,790,85
VNG_RS08935,111,175,225,34,63,69,106,203,51,90,1235,239,222,681,40,97,30,793,243,551,49
VNG_RS08940,90,123,162,34,34,39,95,149,41,58,784,143,159,294,19,57,33,450,168,269,28
VNG_RS08945,236,426,354,48,94,123,252,340,126,117,1803,482,404,1099,53,131,52,1195,410,633,58
VNG_RS08950,439,990,571,118,201,224,1062,756,560,248,1826,726,992,1842,118,207,112,3516,1330,2716,154
VNG_RS08955,56749,68294,60890,8504,9129,12643,57409,34600,12577,8036,97649,79967,59539,122100,6485,11625,8374,134243,43387,44774,5847
VNG_RS08960,314,759,450,46,67,118,468,357,134,98,681,452,606,1441,41,75,41,1500,407,521,48
VNG_RS08970,2056,3552,2989,537,682,1094,2138,1248,934,479,5350,3206,3239,6890,535,982,451,4504,1948,3447,248
VNG_RS08975,518,747,668,48,94,130,511,339,81,54,542,773,684,1862,52,115,94,1219,447,309,27
VNG_RS08980,1590,2331,1852,399,442,699,1518,1013,741,337,4314,2069,1774,4383,345,628,384,3799,1322,2387,222
VNG_RS08985,1394,2119,1037,207,292,320,1199,645,322,149,1843,1692,1381,3791,166,191,131,2737,1005,890,92
VNG_RS08990,149,361,394,70,86,102,256,184,165,72,622,448,306,627,84,155,74,502,248,364,55
VNG_RS08995,1068,2325,2506,237,356,475,1734,1089,761,413,3727,2236,2677,6378,346,798,424,3158,1006,1886,201
VNG_RS09000,6102,13025,8516,1251,1654,3830,4361,2707,1915,962,9745,9343,15492,38975,1319,3210,1266,10451,3742,6197,629
VNG_RS09005,825,1356,939,155,218,222,841,501,300,167,1341,1175,1078,2390,182,213,126,2054,580,920,64
VNG_RS09015,2885,5399,3377,659,858,1224,3295,2073,1412,719,7362,3885,3582,8147,530,1042,469,8434,2362,4426,436
VNG_RS09020,1873,5010,1748,372,612,768,1550,973,612,342,3750,2629,3256,8267,280,505,242,5055,1295,2122,165
VNG_RS09025,5680,6591,8238,1253,1560,1886,5060,3373,2183,1044,9092,7817,6296,13184,1214,2227,1236,10898,4543,6691,691
VNG_RS09030,325,602,323,74,112,129,425,264,183,108,957,399,421,1385,65,130,67,1547,456,722,76
VNG_RS09035,767,1541,965,186,302,396,1080,688,529,299,3171,1218,1291,3040,177,378,196,3717,1219,2183,179
VNG_RS09040,702,1289,728,108,191,246,407,278,166,86,811,930,978,2621,116,234,84,1384,400,537,47
VNG_RS09045,79,213,98,20,36,57,59,40,45,16,201,100,147,327,14,23,17,140,44,85,15
VNG_RS09050,767,1053,718,220,202,326,505,319,262,125,1206,900,822,1706,150,278,162,1018,422,733,59
VNG_RS09055,1564,2470,1229,360,427,626,1018,680,579,222,2206,1707,2010,4450,309,450,265,2242,781,1668,106
VNG_RS09060,2027,3993,2699,486,546,1138,2757,1828,1132,534,7850,3413,3279,6251,470,793,569,6414,2359,4383,450
VNG_RS09065,305,600,517,86,111,149,407,334,224,126,1075,602,521,1117,122,124,81,1979,544,1233,51
VNG_RS09070,360,588,501,75,117,104,349,308,150,117,655,586,522,1276,111,109,83,1582,515,1004,28
VNG_RS09075,153,418,165,49,84,76,169,149,110,54,443,313,314,916,57,47,26,930,316,683,17
VNG_RS09080,5579,10003,6808,1218,1973,2355,6464,4278,2916,1469,12030,8174,7943,18059,1219,2389,1261,15251,5315,9103,839
VNG_RS09085,1042,2317,1751,219,315,493,4413,2320,1767,713,12525,1849,1756,4553,220,446,350,11379,2777,6212,392
VNG_RS09090,66,137,42,10,17,23,40,26,20,8,100,66,94,206,3,21,7,102,33,26,7
VNG_RS09100,511,1055,574,116,176,251,372,234,203,115,950,701,850,2036,106,196,93,995,296,661,48
VNG_RS09105,1283,2323,1783,277,453,591,1683,1129,786,429,2619,2273,2169,6081,291,568,329,5190,1494,2877,230
VNG_RS09110,3533,6432,4064,873,1175,1583,3461,2021,1655,846,8356,5452,5549,11600,856,1542,857,9152,2697,5740,434
VNG_RS09115,423,982,477,111,151,164,486,334,192,123,1046,676,766,2202,89,168,84,1668,456,693,55
VNG_RS09120,899,1651,984,168,253,264,1147,735,453,221,2308,1204,1534,4027,144,300,155,3555,1102,1640,125
VNG_RS09135,869,2355,938,294,447,600,742,603,635,384,2396,1261,1511,3850,299,442,214,2715,838,2047,126
VNG_RS09140,3553,6647,3630,795,1076,1545,2733,2033,1336,705,6182,4552,5102,11854,726,1307,768,7945,2485,4646,397
VNG_RS09145,3242,10963,4098,682,1211,2667,11342,6812,5703,2518,27248,4950,8476,19571,743,1700,888,30209,9202,19791,1464
VNG_RS09150,493,689,534,124,145,198,365,231,151,79,935,630,509,848,95,140,101,900,233,490,55
VNG_RS09155,7237,9950,7591,1427,1831,1989,5906,3474,2035,1138,12863,9692,7831,21452,1049,2168,1096,15379,4652,6285,662
VNG_RS09160,6669,10311,8445,1715,2442,3509,7372,4413,3823,1834,20533,9808,8897,17499,1875,3045,1808,14601,5722,10977,1064
VNG_RS09165,1047,1725,1085,289,289,593,1088,648,551,237,3009,1220,1195,2449,227,462,208,2516,892,1790,201
VNG_RS09170,1743,3066,2678,303,250,530,3670,2200,928,422,6161,2688,2432,6245,201,489,342,8923,2842,3124,311
VNG_RS09175,949,1681,882,187,323,453,909,528,423,231,2039,997,1004,3003,171,467,207,2136,696,1153,107
VNG_RS09180,1309,1921,1922,381,479,626,1647,1115,917,369,2283,2216,1916,5695,361,841,315,2858,1121,1793,246
VNG_RS09185,10509,12641,16601,2774,3534,4681,13484,8507,6971,2621,20155,15723,14326,33009,3095,6802,3321,18701,9701,13114,2107
VNG_RS09190,9566,10538,14409,2413,2917,4267,11975,7422,6190,2235,18232,14079,11990,26561,2600,5964,3021,15409,8376,11476,1906
VNG_RS09195,13723,16267,17225,3575,4840,5847,16312,8916,9842,3128,22456,18484,17108,42271,3564,8227,3591,21505,9817,15938,2065
VNG_RS09200,12702,15676,16759,3548,4151,5633,15921,9023,9049,2791,24815,17409,16189,34261,3265,7775,3317,22475,11242,16458,2314
VNG_RS09205,35708,50677,59773,9112,11325,17107,55588,32430,27278,10215,77404,58268,56468,113187,10121,30355,12549,80938,39510,55480,9149
VNG_RS09210,4218,7501,5806,872,1178,1630,4058,2850,1477,917,7796,6523,6798,13844,797,1548,924,10455,3369,4649,466
VNG_RS09220,637,1926,624,112,209,278,569,438,220,82,1098,1125,1263,3637,103,134,91,1838,392,494,45
VNG_RS09225,4610,6946,4382,699,883,1265,5402,2986,1636,729,8192,5197,6056,13135,476,862,622,9348,3510,3690,351
VNG_RS09230,1029,2482,2213,275,404,608,11694,6491,6109,1543,9625,2442,3065,7697,399,1242,518,26720,11869,17739,2352
VNG_RS09235,557,765,898,114,178,181,3341,2295,1679,467,3440,1055,1048,3330,144,376,171,8848,3694,4823,612
VNG_RS09240,452,758,834,104,172,187,3272,2418,1758,526,3698,868,1071,3623,161,352,152,9195,3355,5714,646
VNG_RS09245,436,706,788,92,157,191,3097,2430,1467,498,3766,759,1036,3533,140,332,161,7970,3698,4902,656
VNG_RS09250,516,851,801,71,114,164,3093,2798,968,310,2930,997,1276,5170,60,179,98,9776,3563,3240,386
VNG_RS09255,1242,2088,1757,242,259,390,1273,940,438,254,3335,2081,1429,2960,226,421,300,3338,1117,1751,181
VNG_RS09260,7850,17532,11817,2036,3728,4980,9635,4783,5095,2040,15598,10857,15994,29916,1776,2714,1705,9957,4441,6841,570
VNG_RS09265,457,652,586,107,124,145,428,273,149,125,1128,678,592,1453,67,169,80,1214,394,607,61
VNG_RS09270,3081,6037,3088,457,732,1047,3313,2044,1112,556,5093,4029,4885,11423,388,691,439,7757,2386,2836,301
VNG_RS09275,432,809,311,52,77,97,444,307,116,34,633,699,658,1698,47,43,39,1268,356,275,42
VNG_RS09280,85,188,64,34,49,52,140,102,70,65,621,126,59,145,26,54,35,363,152,338,40
VNG_RS09290,2266,3533,3348,345,561,671,2365,1509,624,375,3975,4296,3716,7928,389,577,461,5223,1954,2240,202
VNG_RS09295,921,2144,1378,284,405,554,1442,924,793,479,4478,1769,1723,3162,342,597,314,3709,1411,2956,221
VNG_RS09300,4244,6448,5236,1067,1426,1840,4794,3098,2524,1276,12069,5619,5489,11844,957,1926,1004,11809,4053,8173,735
VNG_RS09305,330,526,469,46,98,171,330,226,128,91,863,497,480,1219,81,142,68,1086,258,614,46
VNG_RS09310,3135,4585,4644,808,1136,1522,7151,4835,4178,1455,12039,5210,6016,7848,886,1626,926,14456,6096,11176,1020
VNG_RS09315,3716,5864,6042,975,1408,1907,8594,5806,4590,1987,15745,5963,6570,12667,1207,1871,1256,20358,7293,15197,1295
VNG_RS09320,797,1020,908,188,186,340,617,449,288,160,1979,946,879,1818,169,268,179,1374,519,929,118
VNG_RS09325,970,1451,1606,241,346,503,1144,778,614,272,3498,1742,1373,2297,309,451,246,2581,911,1966,154
VNG_RS09330,1213,2162,1270,217,237,406,888,586,309,180,1860,1723,2037,4655,186,283,149,2754,997,1043,107
VNG_RS09335,13782,38431,12281,3845,4580,13922,14872,7503,7553,3075,36620,16774,33869,43330,2989,7159,2916,18198,8897,12609,1592
VNG_RS09340,47981,133135,43196,12387,15162,47588,47817,25600,25245,10481,135078,54525,114964,157023,9932,24681,10412,60457,28204,46434,5464
VNG_RS09345,267,355,257,84,84,116,82,48,25,25,130,371,276,614,58,95,36,133,45,106,13
VNG_RS09350,975,1018,788,241,278,296,172,158,100,54,553,1188,1014,1619,194,315,139,526,181,304,45
VNG_RS09360,4755,9140,6829,1328,1869,2883,6909,4465,3760,2030,24715,7424,8172,16400,1565,2388,1510,16634,6712,13299,1087
VNG_RS09365,6924,13221,10228,1484,2203,3546,12561,7406,5146,2617,34210,11193,12284,21662,1629,2875,1832,26436,9535,15239,1406
VNG_RS09370,1184,1859,1313,173,203,349,1106,694,258,152,2056,1678,2139,5057,156,288,136,3050,1097,838,73
VNG_RS09375,7282,8669,8375,1246,1530,1753,3689,2412,1092,670,5645,9509,7864,18172,988,1856,1008,8841,3152,3643,392
VNG_RS09380,3045,4857,2927,620,1142,909,1704,1043,781,360,2879,4401,4002,9627,583,771,379,4147,1186,2103,166
VNG_RS09385,2145,3126,2147,409,590,605,1561,922,567,255,2325,2864,2640,5938,339,515,282,3157,1057,1408,127
VNG_RS09390,1334,2312,1589,302,418,573,1614,867,566,347,4040,1962,1964,4246,288,531,287,3794,1213,2347,190
VNG_RS09395,141,215,152,29,39,60,114,76,48,25,259,164,162,492,37,40,11,292,131,175,11
VNG_RS09400,2089,3626,2736,597,810,1099,3398,1993,1810,863,9292,3092,3149,8092,517,1085,531,8958,2815,5658,474
VNG_RS09405,5069,7556,5722,1124,1618,2103,3870,2553,1825,1052,9051,6566,6777,14956,1078,1830,1009,9218,3162,6116,468
VNG_RS09410,1020,2177,1200,289,443,651,785,584,404,196,2585,1578,1967,3221,287,424,253,2180,772,1592,109
VNG_RS09415,1647,3180,3192,459,654,843,2062,1751,971,583,4443,3336,3057,7130,519,1180,589,7182,2237,4758,461
VNG_RS09420,823,1202,1413,193,304,371,1022,826,487,284,2238,1295,1254,3520,246,575,270,3180,1374,2016,257
VNG_RS09425,1908,2397,3455,522,628,781,2191,1985,1071,606,4632,3267,2622,5601,607,1412,708,6620,2627,4801,592
VNG_RS09430,4255,5458,4527,1036,1376,1615,2187,1412,967,462,4455,5049,4209,7391,819,1326,952,3309,1544,2091,300
